Date,Branch,Customer type,Gender,Product line,Unit price,Quantity,Payment,Rating,Sales
28/04/24,Queens,Member,Female,Food & Beverages,52.2,3,Credit card,9,156.6
28/04/24,Queens,Member,Male,Fashion & Accs,72.84,7,Cash,8,509.88
29/04/24,Manhattan,Member,Male,Food & Beverages,71.39,5,Credit card,5,356.95
29/04/24,Brooklyn,Non-member,Female,Fashion & Accs,45.38,3,Credit card,7,136.14
29/04/24,Brooklyn,Member,Male,Fashion & Accs,90.22,3,Cash,6,270.66
29/04/24,Queens,Member,Female,Fashion & Accs,88.34,7,Cash,6,618.38
29/04/24,Brooklyn,Member,Male,Fashion & Accs,98.48,2,Ewallet,9,196.96
29/04/24,Manhattan,Member,Male,Food & Beverages,98.66,9,Cash,8,887.94
29/04/24,Manhattan,Non-member,Male,Food & Beverages,41.24,4,Cash,7,164.96
29/04/24,Brooklyn,Non-member,Male,Fashion & Accs,12.54,1,Cash,8,12.54
29/04/24,Brooklyn,Non-member,Male,Fashion & Accs,39.75,5,Ewallet,9,198.75
29/04/24,Manhattan,Member,Male,Food & Beverages,30.41,1,Credit card,8,30.41
29/04/24,Brooklyn,Member,Male,Fashion & Accs,17.49,10,Ewallet,6,174.9
29/04/24,Brooklyn,Member,Male,Food & Beverages,35.89,1,Credit card,7,35.89
30/04/24,Brooklyn,Non-member,Female,Food & Beverages,94.13,3,Cash,5,282.39
30/04/24,Brooklyn,Member,Female,Food & Beverages,48.61,1,Cash,4,48.61
30/04/24,Manhattan,Member,Female,Health & Beauty,62.57,4,Cash,9,250.28
30/04/24,Queens,Member,Female,Fashion & Accs,73.05,4,Credit card,4,292.2
30/04/24,Queens,Member,Female,Health & Beauty,65.18,3,Credit card,6,195.54
30/04/24,Brooklyn,Non-member,Female,Health & Beauty,42.57,8,Ewallet,5,340.56
30/04/24,Brooklyn,Member,Male,Food & Beverages,62.85,4,Ewallet,8,251.4
30/04/24,Brooklyn,Non-member,Male,Food & Beverages,22.93,9,Cash,5,206.37
30/04/24,Brooklyn,Member,Male,Fashion & Accs,55.45,1,Credit card,4,55.45
30/04/24,Brooklyn,Non-member,Female,Health & Beauty,56.69,9,Credit card,8,510.21
30/04/24,Brooklyn,Non-member,Male,Health & Beauty,67.27,5,Cash,6,336.35
05/01/24,Brooklyn,Non-member,Female,Health & Beauty,25.43,3,Credit card,7,76.29
05/01/24,Brooklyn,Non-member,Male,Fashion & Accs,79.86,2,Cash,6,159.72
05/01/24,Brooklyn,Non-member,Male,Food & Beverages,84.63,2,Ewallet,7,169.26
05/01/24,Brooklyn,Non-member,Male,Food & Beverages,21.12,3,Ewallet,6,63.36
05/01/24,Brooklyn,Non-member,Male,Sports & Travel,70.19,2,Credit card,8,140.38
05/01/24,Manhattan,Member,Female,Food & Beverages,41.66,3,Cash,6,124.98
05/01/24,Manhattan,Non-member,Male,Food & Beverages,71.2,4,Credit card,8,284.8
05/01/24,Queens,Non-member,Female,Health & Beauty,91.3,1,Cash,7,91.3
05/01/24,Manhattan,Non-member,Male,Fashion & Accs,89.69,3,Credit card,5,269.07
05/01/24,Brooklyn,Non-member,Male,Home & Lifestyle,16.37,3,Cash,6,49.11
05/01/24,Brooklyn,Non-member,Male,Health & Beauty,75.74,2,Cash,8,151.48
05/01/24,Manhattan,Member,Female,Health & Beauty,58.32,3,Cash,6,174.96
05/01/24,Manhattan,Non-member,Female,Home & Lifestyle,45.97,3,Credit card,6,137.91
05/01/24,Brooklyn,Non-member,Male,Food & Beverages,89.48,3,Credit card,7,268.44
05/01/24,Queens,Member,Male,Food & Beverages,40.94,3,Ewallet,8,122.82
05/01/24,Brooklyn,Non-member,Female,Home & Lifestyle,15.95,4,Credit card,7,63.8
05/01/24,Queens,Non-member,Male,Electronics,63.22,1,Ewallet,7,63.22
05/01/24,Manhattan,Member,Male,Food & Beverages,27.22,4,Credit card,7,108.88
05/01/24,Queens,Member,Female,Food & Beverages,89.14,2,Cash,8,178.28
05/01/24,Brooklyn,Non-member,Male,Food & Beverages,33.21,2,Ewallet,9,66.42
05/01/24,Brooklyn,Non-member,Female,Food & Beverages,68.54,4,Credit card,6,274.16
05/01/24,Brooklyn,Non-member,Female,Electronics,74.71,1,Ewallet,6,74.71
05/01/24,Brooklyn,Non-member,Male,Food & Beverages,74.6,5,Credit card,6,373
05/01/24,Brooklyn,Non-member,Female,Food & Beverages,24.31,5,Cash,8,121.55
05/02/24,Manhattan,Non-member,Female,Food & Beverages,72.88,7,Ewallet,7,510.16
05/02/24,Manhattan,Member,Female,Electronics,74.22,2,Cash,5,148.44
05/02/24,Manhattan,Non-member,Female,Health & Beauty,76.9,1,Credit card,9,76.9
05/02/24,Brooklyn,Non-member,Female,Food & Beverages,50.49,4,Ewallet,7,201.96
05/02/24,Queens,Non-member,Male,Health & Beauty,33.64,4,Ewallet,7,134.56
05/02/24,Queens,Non-member,Female,Food & Beverages,24.94,3,Cash,8,74.82
05/02/24,Manhattan,Non-member,Female,Health & Beauty,68.55,4,Cash,5,274.2
05/02/24,Brooklyn,Non-member,Male,Home & Lifestyle,65.91,1,Ewallet,8,65.91
05/02/24,Brooklyn,Non-member,Male,Home & Lifestyle,74.07,1,Ewallet,5,74.07
05/02/24,Brooklyn,Member,Male,Home & Lifestyle,36.91,4,Credit card,8,147.64
05/02/24,Manhattan,Non-member,Female,Food & Beverages,36.77,5,Cash,5,183.85
05/02/24,Queens,Non-member,Male,Food & Beverages,48.5,3,Ewallet,8,145.5
05/02/24,Brooklyn,Non-member,Male,Health & Beauty,15.26,3,Ewallet,6,45.78
05/02/24,Brooklyn,Non-member,Male,Home & Lifestyle,86.69,1,Ewallet,5,86.69
05/02/24,Brooklyn,Non-member,Female,Food & Beverages,13.79,1,Cash,7,13.79
05/02/24,Manhattan,Non-member,Female,Health & Beauty,57.59,3,Cash,7,172.77
05/02/24,Brooklyn,Member,Female,Fashion & Accs,83.25,1,Cash,8,83.25
05/02/24,Brooklyn,Non-member,Male,Electronics,22.01,2,Ewallet,7,44.02
05/02/24,Brooklyn,Non-member,Male,Food & Beverages,21.04,3,Cash,7,63.12
05/02/24,Manhattan,Non-member,Female,Food & Beverages,72.39,5,Ewallet,7,361.95
05/02/24,Queens,Member,Male,Fashion & Accs,29.42,2,Cash,5,58.84
05/02/24,Manhattan,Non-member,Male,Food & Beverages,99.69,2,Ewallet,8,199.38
05/02/24,Brooklyn,Member,Female,Food & Beverages,84.83,4,Credit card,7,339.32
05/02/24,Brooklyn,Non-member,Female,Health & Beauty,47.71,4,Credit card,7,190.84
05/02/24,Queens,Member,Female,Sports & Travel,51.54,2,Credit card,5,103.08
05/03/24,Brooklyn,Non-member,Male,Home & Lifestyle,77.04,1,Cash,6,77.04
05/03/24,Queens,Non-member,Female,Health & Beauty,92.09,1,Cash,8,92.09
05/03/24,Brooklyn,Non-member,Female,Fashion & Accs,20.01,1,Credit card,9,20.01
05/03/24,Brooklyn,Non-member,Female,Home & Lifestyle,80.08,3,Ewallet,7,240.24
05/03/24,Queens,Member,Male,Food & Beverages,73.06,2,Credit card,8,146.12
05/03/24,Brooklyn,Non-member,Female,Home & Lifestyle,60.38,1,Ewallet,6,60.38
05/03/24,Queens,Non-member,Female,Sports & Travel,44.86,3,Credit card,7,134.58
05/03/24,Brooklyn,Non-member,Male,Health & Beauty,14.76,4,Cash,8,59.04
05/03/24,Manhattan,Non-member,Female,Food & Beverages,31.77,4,Ewallet,8,127.08
05/03/24,Brooklyn,Non-member,Female,Sports & Travel,14.36,1,Cash,6,14.36
05/03/24,Brooklyn,Member,Male,Sports & Travel,32.25,2,Credit card,7,64.5
05/03/24,Queens,Member,Male,Sports & Travel,80.97,2,Credit card,5,161.94
05/03/24,Brooklyn,Non-member,Male,Health & Beauty,44.07,4,Credit card,8,176.28
05/03/24,Brooklyn,Member,Male,Food & Beverages,83.77,3,Cash,9,251.31
05/03/24,Queens,Non-member,Male,Health & Beauty,50.79,1,Cash,5,50.79
05/03/24,Brooklyn,Non-member,Female,Food & Beverages,17.44,6,Credit card,7,104.64
05/03/24,Queens,Non-member,Female,Sports & Travel,78.07,1,Credit card,7,78.07
05/03/24,Manhattan,Non-member,Female,Food & Beverages,93.26,2,Cash,8,186.52
05/03/24,Queens,Member,Male,Electronics,66.65,2,Credit card,7,133.3
05/03/24,Queens,Non-member,Female,Health & Beauty,21.8,1,Cash,7,21.8
05/03/24,Manhattan,Non-member,Male,Health & Beauty,66.68,3,Cash,8,200.04
05/03/24,Brooklyn,Non-member,Male,Health & Beauty,32.32,2,Credit card,7,64.64
05/03/24,Manhattan,Non-member,Male,Food & Beverages,52.6,4,Ewallet,7,210.4
05/04/24,Queens,Member,Male,Health & Beauty,39.91,2,Cash,6,79.82
05/04/24,Brooklyn,Member,Male,Food & Beverages,81.21,2,Cash,8,162.42
05/04/24,Brooklyn,Non-member,Female,Health & Beauty,83.66,2,Ewallet,7,167.32
05/04/24,Brooklyn,Member,Male,Food & Beverages,57.89,4,Cash,7,231.56
05/04/24,Brooklyn,Non-member,Male,Health & Beauty,17.97,4,Ewallet,8,71.88
05/04/24,Manhattan,Member,Male,Food & Beverages,65.65,3,Credit card,7,196.95
05/04/24,Manhattan,Member,Male,Health & Beauty,10.16,3,Ewallet,7,30.48
05/04/24,Brooklyn,Non-member,Male,Food & Beverages,19.79,3,Credit card,8,59.37
05/04/24,Brooklyn,Non-member,Male,Food & Beverages,59.59,4,Credit card,9,238.36
05/04/24,Brooklyn,Non-member,Male,Health & Beauty,62.57,3,Credit card,9,187.71
05/04/24,Queens,Member,Female,Fashion & Accs,74.29,2,Credit card,8,148.58
05/04/24,Brooklyn,Member,Female,Home & Lifestyle,69.96,3,Credit card,7,209.88
05/04/24,Manhattan,Member,Female,Food & Beverages,43.18,5,Ewallet,8,215.9
05/04/24,Manhattan,Non-member,Male,Food & Beverages,33.88,3,Cash,8,101.64
05/04/24,Brooklyn,Member,Female,Health & Beauty,65.18,3,Ewallet,8,195.54
05/04/24,Brooklyn,Non-member,Male,Food & Beverages,51.28,3,Cash,5,153.84
05/04/24,Brooklyn,Non-member,Male,Health & Beauty,42.57,3,Cash,7,127.71
05/04/24,Brooklyn,Non-member,Male,Health & Beauty,99.71,4,Ewallet,7,398.84
05/04/24,Queens,Non-member,Female,Home & Lifestyle,17.77,5,Ewallet,7,88.85
05/04/24,Brooklyn,Non-member,Female,Home & Lifestyle,88.79,3,Ewallet,9,266.37
05/04/24,Manhattan,Non-member,Male,Food & Beverages,36.36,3,Cash,5,109.08
05/05/24,Brooklyn,Non-member,Female,Food & Beverages,68.98,7,Ewallet,9,482.86
05/05/24,Brooklyn,Non-member,Male,Food & Beverages,54.67,2,Credit card,6,109.34
05/05/24,Manhattan,Non-member,Female,Food & Beverages,28.86,3,Credit card,5,86.58
05/05/24,Manhattan,Non-member,Female,Home & Lifestyle,34.42,2,Cash,6,68.84
05/05/24,Brooklyn,Non-member,Female,Fashion & Accs,59.86,2,Ewallet,5,119.72
05/05/24,Brooklyn,Non-member,Female,Health & Beauty,56.69,4,Ewallet,6,226.76
05/05/24,Brooklyn,Member,Male,Home & Lifestyle,37.69,3,Credit card,8,113.07
05/05/24,Brooklyn,Non-member,Female,Fashion & Accs,18.08,1,Cash,6,18.08
05/05/24,Manhattan,Non-member,Male,Food & Beverages,47.63,3,Credit card,6,142.89
05/05/24,Queens,Non-member,Female,Food & Beverages,38.47,3,Ewallet,8,115.41
05/05/24,Brooklyn,Non-member,Male,Home & Lifestyle,86.27,3,Ewallet,5,258.81
05/05/24,Brooklyn,Member,Female,Sports & Travel,22.01,1,Credit card,7,22.01
05/05/24,Brooklyn,Non-member,Male,Food & Beverages,19.25,3,Credit card,8,57.75
05/05/24,Manhattan,Non-member,Male,Health & Beauty,67.27,1,Ewallet,8,67.27
05/05/24,Manhattan,Non-member,Male,Food & Beverages,98.53,4,Cash,4,394.12
05/05/24,Manhattan,Member,Male,Food & Beverages,48.51,3,Cash,8,145.53
05/05/24,Brooklyn,Non-member,Male,Food & Beverages,88.36,3,Cash,6,265.08
05/05/24,Manhattan,Non-member,Female,Food & Beverages,80.05,3,Ewallet,8,240.15
05/05/24,Manhattan,Non-member,Female,Food & Beverages,78.88,2,Credit card,6,157.76
05/05/24,Brooklyn,Non-member,Female,Health & Beauty,76.99,2,Ewallet,6,153.98
05/06/24,Manhattan,Non-member,Female,Food & Beverages,33.33,4,Credit card,8,133.32
05/06/24,Brooklyn,Non-member,Female,Fashion & Accs,96.7,1,Cash,5,96.7
05/06/24,Manhattan,Non-member,Female,Food & Beverages,96.68,1,Cash,8,96.68
05/06/24,Queens,Non-member,Female,Health & Beauty,85.87,1,Credit card,8,85.87
05/06/24,Manhattan,Non-member,Female,Food & Beverages,90.24,3,Ewallet,8,270.72
05/06/24,Brooklyn,Non-member,Female,Sports & Travel,27.93,3,Cash,6,83.79
05/06/24,Manhattan,Non-member,Female,Food & Beverages,81.71,1,Cash,9,81.71
05/06/24,Manhattan,Non-member,Male,Health & Beauty,13.5,2,Ewallet,4,27
05/06/24,Brooklyn,Non-member,Male,Health & Beauty,69.51,1,Cash,6,69.51
05/06/24,Queens,Non-member,Female,Food & Beverages,11.53,3,Ewallet,6,34.59
05/06/24,Manhattan,Non-member,Female,Home & Lifestyle,65.82,5,Ewallet,7,329.1
05/06/24,Queens,Non-member,Male,Food & Beverages,84.05,3,Ewallet,8,252.15
05/06/24,Brooklyn,Member,Female,Sports & Travel,19.15,2,Credit card,7,38.3
05/06/24,Queens,Member,Female,Food & Beverages,98.52,4,Credit card,9,394.08
05/07/24,Manhattan,Non-member,Male,Health & Beauty,14.82,4,Credit card,7,59.28
05/07/24,Queens,Non-member,Male,Home & Lifestyle,12.73,2,Ewallet,6,25.46
05/07/24,Queens,Member,Male,Food & Beverages,97.03,2,Cash,5,194.06
05/07/24,Brooklyn,Member,Male,Food & Beverages,87.48,3,Cash,8,262.44
05/07/24,Manhattan,Non-member,Male,Food & Beverages,14.23,4,Ewallet,5,56.92
05/07/24,Brooklyn,Non-member,Male,Fashion & Accs,56.04,3,Ewallet,8,168.12
05/07/24,Queens,Non-member,Male,Food & Beverages,38.42,5,Credit card,7,192.1
05/07/24,Brooklyn,Member,Male,Food & Beverages,65.97,3,Ewallet,9,197.91
05/07/24,Manhattan,Non-member,Male,Food & Beverages,46.55,2,Credit card,7,93.1
05/07/24,Manhattan,Non-member,Male,Food & Beverages,10.96,1,Ewallet,8,10.96
05/07/24,Manhattan,Non-member,Male,Food & Beverages,27.28,3,Cash,8,81.84
05/07/24,Brooklyn,Member,Female,Home & Lifestyle,68.97,5,Credit card,8,344.85
05/07/24,Brooklyn,Non-member,Female,Food & Beverages,47.16,9,Ewallet,8,424.44
05/08/24,Queens,Non-member,Male,Home & Lifestyle,55.73,3,Ewallet,7,167.19
05/08/24,Brooklyn,Non-member,Female,Food & Beverages,91.4,2,Cash,7,182.8
05/08/24,Manhattan,Non-member,Male,Electronics,72.17,1,Ewallet,7,72.17
05/08/24,Manhattan,Non-member,Female,Health & Beauty,85.6,2,Ewallet,6,171.2
05/08/24,Queens,Non-member,Male,Sports & Travel,26.67,1,Ewallet,6,26.67
05/08/24,Brooklyn,Non-member,Male,Sports & Travel,22.38,3,Ewallet,9,67.14
05/08/24,Manhattan,Non-member,Male,Electronics,93.88,1,Ewallet,8,93.88
05/08/24,Brooklyn,Member,Male,Food & Beverages,67.45,2,Ewallet,7,134.9
05/08/24,Manhattan,Member,Female,Home & Lifestyle,47.68,4,Ewallet,7,190.72
05/08/24,Queens,Non-member,Male,Food & Beverages,40.52,3,Ewallet,6,121.56
05/08/24,Brooklyn,Member,Male,Health & Beauty,73.41,4,Credit card,9,293.64
05/08/24,Brooklyn,Member,Male,Food & Beverages,67.77,3,Ewallet,6,203.31
05/09/24,Brooklyn,Non-member,Female,Food & Beverages,23.34,2,Credit card,6,46.68
05/09/24,Manhattan,Member,Male,Health & Beauty,46.53,1,Cash,8,46.53
05/09/24,Queens,Non-member,Male,Electronics,77.72,2,Ewallet,7,155.44
05/09/24,Manhattan,Non-member,Female,Sports & Travel,76.4,1,Cash,7,76.4
05/09/24,Manhattan,Member,Male,Sports & Travel,23.75,3,Credit card,9,71.25
05/09/24,Manhattan,Non-member,Male,Food & Beverages,42.82,1,Credit card,8,42.82
05/09/24,Brooklyn,Non-member,Male,Fashion & Accs,73.52,3,Cash,8,220.56
05/09/24,Brooklyn,Non-member,Female,Fashion & Accs,39.21,3,Cash,7,117.63
05/09/24,Queens,Non-member,Male,Health & Beauty,25,4,Ewallet,8,100
05/09/24,Manhattan,Non-member,Male,Health & Beauty,28.95,2,Ewallet,7,57.9
05/09/24,Manhattan,Non-member,Female,Health & Beauty,68.71,3,Ewallet,9,206.13
05/10/24,Manhattan,Non-member,Female,Food & Beverages,47.27,4,Cash,8,189.08
05/10/24,Brooklyn,Non-member,Female,Food & Beverages,87.9,2,Credit card,7,175.8
05/10/24,Brooklyn,Member,Female,Sports & Travel,75.82,2,Ewallet,5,151.64
05/10/24,Manhattan,Non-member,Male,Sports & Travel,79.93,2,Ewallet,5,159.86
05/10/24,Manhattan,Non-member,Male,Sports & Travel,69.52,2,Ewallet,9,139.04
05/10/24,Queens,Non-member,Male,Food & Beverages,20.01,3,Ewallet,9,60.03
05/10/24,Manhattan,Non-member,Male,Food & Beverages,99.42,1,Credit card,6,99.42
05/10/24,Brooklyn,Non-member,Male,Health & Beauty,14.62,4,Credit card,6,58.48
05/10/24,Queens,Non-member,Male,Food & Beverages,52.42,2,Ewallet,6,104.84
05/10/24,Manhattan,Member,Male,Food & Beverages,16.48,4,Cash,9,65.92
05/11/24,Brooklyn,Member,Male,Health & Beauty,99.83,1,Credit card,8,99.83
05/11/24,Queens,Non-member,Female,Home & Lifestyle,73.56,4,Credit card,6,294.24
05/11/24,Brooklyn,Member,Female,Food & Beverages,43.19,1,Cash,7,43.19
05/11/24,Manhattan,Non-member,Female,Food & Beverages,54.36,2,Cash,7,108.72
05/11/24,Brooklyn,Non-member,Female,Food & Beverages,35.04,1,Cash,8,35.04
05/11/24,Brooklyn,Non-member,Female,Food & Beverages,21.58,3,Cash,7,64.74
05/11/24,Brooklyn,Non-member,Female,Home & Lifestyle,82.04,3,Ewallet,7,246.12
05/11/24,Manhattan,Member,Female,Health & Beauty,48.63,1,Ewallet,5,48.63
05/11/24,Brooklyn,Non-member,Female,Home & Lifestyle,34.73,1,Ewallet,8,34.73
05/12/24,Queens,Non-member,Female,Home & Lifestyle,97.38,5,Ewallet,7,486.9
05/12/24,Queens,Non-member,Female,Home & Lifestyle,27,1,Cash,8,27
05/12/24,Manhattan,Non-member,Male,Food & Beverages,31.84,3,Credit card,7,95.52
05/12/24,Brooklyn,Non-member,Male,Health & Beauty,41.06,2,Ewallet,5,82.12
05/12/24,Manhattan,Non-member,Female,Home & Lifestyle,88.39,4,Cash,5,353.56
05/12/24,Brooklyn,Non-member,Female,Health & Beauty,25.32,4,Credit card,5,101.28
05/12/24,Manhattan,Non-member,Female,Home & Lifestyle,44.01,3,Cash,8,132.03
05/12/24,Brooklyn,Member,Female,Sports & Travel,51.52,2,Cash,7,103.04
13/05/24,Brooklyn,Non-member,Female,Health & Beauty,55.97,1,Ewallet,5,55.97
13/05/24,Manhattan,Member,Female,Food & Beverages,21.08,1,Cash,8,21.08
13/05/24,Manhattan,Non-member,Male,Health & Beauty,65.31,4,Ewallet,6,261.24
13/05/24,Queens,Non-member,Male,Fashion & Accs,51.36,1,Ewallet,7,51.36
13/05/24,Queens,Member,Female,Food & Beverages,44.59,5,Cash,7,222.95
13/05/24,Queens,Non-member,Male,Fashion & Accs,88.15,2,Credit card,8,176.3
13/05/24,Manhattan,Non-member,Male,Home & Lifestyle,94.49,5,Cash,7,472.45
13/05/24,Manhattan,Member,Female,Food & Beverages,89.2,4,Ewallet,7,356.8
13/05/24,Manhattan,Non-member,Male,Health & Beauty,87.98,3,Cash,7,263.94
13/05/24,Brooklyn,Non-member,Female,Food & Beverages,77.2,4,Cash,9,308.8
14/05/24,Manhattan,Non-member,Male,Health & Beauty,79.74,4,Cash,8,318.96
14/05/24,Manhattan,Non-member,Female,Food & Beverages,87.1,6,Cash,7,522.6
14/05/24,Manhattan,Member,Female,Health & Beauty,15.55,1,Cash,5,15.55
14/05/24,Queens,Non-member,Male,Sports & Travel,55.07,3,Ewallet,5,165.21
14/05/24,Brooklyn,Member,Male,Sports & Travel,42.97,1,Ewallet,9,42.97
14/05/24,Brooklyn,Member,Female,Home & Lifestyle,30.12,4,Ewallet,7,120.48
14/05/24,Brooklyn,Member,Male,Food & Beverages,14.87,1,Ewallet,6,14.87
14/05/24,Brooklyn,Non-member,Male,Food & Beverages,27.66,5,Ewallet,8,138.3
14/05/24,Brooklyn,Non-member,Female,Home & Lifestyle,46.33,3,Ewallet,6,138.99
14/05/24,Manhattan,Non-member,Male,Food & Beverages,99.37,4,Ewallet,7,397.48
14/05/24,Queens,Non-member,Male,Home & Lifestyle,33.3,5,Cash,6,166.5
14/05/24,Manhattan,Member,Female,Fashion & Accs,60.74,1,Ewallet,7,60.74
15/05/24,Queens,Non-member,Male,Electronics,50.23,1,Ewallet,6,50.23
15/05/24,Brooklyn,Non-member,Female,Fashion & Accs,60.74,3,Ewallet,7,182.22
15/05/24,Manhattan,Non-member,Male,Food & Beverages,52.2,1,Ewallet,6,52.2
15/05/24,Manhattan,Non-member,Female,Food & Beverages,77.4,2,Cash,7,154.8
15/05/24,Manhattan,Non-member,Female,Home & Lifestyle,56.53,5,Credit card,5,282.65
15/05/24,Brooklyn,Non-member,Male,Food & Beverages,67.1,1,Credit card,9,67.1
15/05/24,Queens,Non-member,Female,Food & Beverages,24.82,4,Cash,6,99.28
15/05/24,Manhattan,Member,Female,Fashion & Accs,60.74,2,Cash,6,121.48
15/05/24,Brooklyn,Non-member,Female,Food & Beverages,80.96,4,Ewallet,7,323.84
15/05/24,Manhattan,Member,Male,Home & Lifestyle,12.12,2,Cash,8,24.24
15/05/24,Queens,Non-member,Female,Food & Beverages,32.9,2,Ewallet,8,65.8
15/05/24,Brooklyn,Non-member,Female,Electronics,79.59,2,Cash,7,159.18
15/05/24,Manhattan,Member,Male,Electronics,96.37,1,Credit card,6,96.37
15/05/24,Queens,Non-member,Female,Home & Lifestyle,95.46,3,Cash,4,286.38
15/05/24,Brooklyn,Non-member,Female,Food & Beverages,71.39,1,Cash,8,71.39
15/05/24,Brooklyn,Member,Male,Health & Beauty,81.3,2,Cash,8,162.6
15/05/24,Queens,Non-member,Male,Food & Beverages,98.66,1,Credit card,7,98.66
15/05/24,Queens,Non-member,Female,Food & Beverages,41.24,1,Cash,6,41.24
15/05/24,Manhattan,Non-member,Male,Health & Beauty,46.26,2,Ewallet,7,92.52
16/05/24,Queens,Member,Female,Home & Lifestyle,82.7,1,Cash,7,82.7
16/05/24,Manhattan,Member,Female,Sports & Travel,73.95,2,Ewallet,8,147.9
16/05/24,Brooklyn,Non-member,Female,Sports & Travel,49.33,1,Ewallet,8,49.33
16/05/24,Brooklyn,Member,Female,Sports & Travel,73.97,3,Credit card,8,221.91
16/05/24,Manhattan,Non-member,Female,Food & Beverages,54.84,6,Credit card,8,329.04
16/05/24,Brooklyn,Non-member,Male,Sports & Travel,43.06,3,Credit card,6,129.18
16/05/24,Manhattan,Non-member,Female,Food & Beverages,39.9,4,Ewallet,8,159.6
16/05/24,Brooklyn,Member,Female,Sports & Travel,16.49,1,Ewallet,8,16.49
16/05/24,Manhattan,Member,Female,Food & Beverages,60.3,3,Cash,8,180.9
16/05/24,Manhattan,Member,Male,Electronics,74.79,2,Credit card,6,149.58
16/05/24,Manhattan,Non-member,Male,Health & Beauty,51.71,4,Cash,9,206.84
17/05/24,Manhattan,Non-member,Female,Electronics,13.78,1,Credit card,8,13.78
17/05/24,Manhattan,Non-member,Female,Food & Beverages,92.29,2,Credit card,7,184.58
17/05/24,Brooklyn,Non-member,Male,Health & Beauty,51.94,3,Ewallet,6,155.82
17/05/24,Manhattan,Member,Female,Health & Beauty,81.95,3,Ewallet,6,245.85
17/05/24,Brooklyn,Non-member,Female,Food & Beverages,57.74,2,Cash,7,115.48
17/05/24,Brooklyn,Member,Female,Food & Beverages,30.41,4,Credit card,6,121.64
17/05/24,Manhattan,Member,Male,Health & Beauty,68.93,2,Ewallet,7,137.86
17/05/24,Queens,Member,Male,Food & Beverages,35.89,1,Cash,6,35.89
17/05/24,Brooklyn,Non-member,Male,Sports & Travel,75.2,2,Credit card,6,150.4
17/05/24,Brooklyn,Member,Female,Health & Beauty,59.77,3,Cash,8,179.31
18/05/24,Manhattan,Non-member,Male,Home & Lifestyle,71.86,2,Ewallet,6,143.72
18/05/24,Queens,Non-member,Male,Home & Lifestyle,37,1,Credit card,7,37
18/05/24,Queens,Non-member,Male,Food & Beverages,98.79,2,Ewallet,6,197.58
18/05/24,Manhattan,Non-member,Female,Food & Beverages,73.47,4,Ewallet,7,293.88
18/05/24,Brooklyn,Non-member,Female,Fashion & Accs,60.74,2,Ewallet,6,121.48
18/05/24,Manhattan,Non-member,Female,Fashion & Accs,60.74,2,Ewallet,9,121.48
